BSC_FECHA,SYR4_GROSS_SALES,SYR4_GROSS_SALES_CMP,SYR4_GROSS_SAL_LY,SYR5_GROSS_SALES,SYR5_GROSS_SAL_LY,SMG_OVERALL,SMG_COUNT,SMG_DEF_ZONE,SYR_GROSS_SALES,SYR_NET_SALES,SYR_NET_SALES_CMP_LY,SYR_NET_SALES_LW,SYR_NET_SALES_LY,SYR_NET_SALES_CMP_LY2,SYR_TRANS,SYR_TRANS_CMP_LY,SYR_TRANS_LY,SYR_CREW_HR,SYR_MNGR_HR,SYR_GUID_HR,SYR_CASH_MM,SYR_LTN_SAL,SYR_EMPL_MEAL,SYR_MNGR_MEAL,SYR_LABOR,SYR_LABOR_SALES_REF,SYR_MNGR_VOID_AMT,SYR_REG_VOID_AMT,SYR_COUPONS,SYR_DISCOUNTS,SYR_SERVICE_TIME,SYR_NET_SALES_HR,SYR_TRANS_HR,SYR2_GROSS_SALES,SYR2_NET_SALES,UNO,SYR3_GROSS_SALES,SYR3_GROSS_SALES_CMP,SYR3_GROSS_SAL_LY,FECHA_REF,DIVISION,AREA,DISTRICT,STORE,INFS_VTA_ACTUAL
6.- Tue 03/16/2021,9969.42,9969.42,7450,327585.63,279296,,,,5282.09,5206.87,5206.87,4535,3201,5206.87,537,537,363,106.47,0,108.01,7,1127,9.48,0,1107,5282.09,0,47.18,48.3,17.44,290.13,5206.87,537,0,0,1,42727.12,42727.12,36759,21P03W2 - 03/16/2021,DIVISION 30,Area  023,Distrito  025,08209 - Hallendale (Are-D25),5206.87
6.- Tue 03/16/2021,11665.1,11665.1,9522,422609.64,390391,,,,5698.39,5551.95,5551.95,5694,4717,5551.95,571,571,501,132.98,0,110.08,1,574,11.43,19.97,1417,5698.39,8.56,62.83,101.88,13.16,168.99,5551.95,571,0,0,1,53487.89,53487.89,48875,21P03W2 - 03/16/2021,DIVISION 30,Area  013,Distrito  024,08294 - Southern & Crestwood (Are-D24),5551.95
6.- Tue 03/16/2021,6444.81,6444.81,4666,235962.72,218030,,,,3520.35,3451.32,3451.32,3337,2304,3451.32,362,362,251,80.63,0,105.29,4,344,3.6,4.98,835,3520.35,0,50.73,37.22,23.23,178.69,3451.32,362,0,0,1,31138.62,31138.62,26688,21P03W2 - 03/16/2021,DIVISION 30,Area  023,Distrito  035,08439 - Coral Way (Are-D35),3451.32
6.- Tue 03/16/2021,8535.49,8535.49,5832,267754.17,264214,,,,4472.59,4438.78,4438.78,3659,2627,4438.78,452,452,336,107.1,0,101.54,1447,955,3.5,7.49,878,4472.59,4.28,50.04,10.26,12.56,316.78,4438.78,452,0,0,1,35560.05,35560.05,32034,21P03W2 - 03/16/2021,DIVISION 30,Area  023,Distrito  033,08445 - Miami Gardens (Are-D33),4438.78
6.- Tue 03/16/2021,10441.76,10441.76,9425,354551.66,343854,,,,5208.14,5107.34,5107.34,4747,4414,5107.34,567,567,575,114.38,0,113.45,-9,821,2.9,14.06,1133,5208.14,0,76.6,62.78,21.06,358.79,5107.34,567,0,0,1,45630.35,45630.35,44907,21P03W2 - 03/16/2021,DIVISION 30,Area  013,Distrito  056,08468 - Tamarac (Are-D56),5107.34
7.- Wed 03/17/2021,15514.69,15514.69,11826,395043.81,363336,,,,5435.55,5275.93,5275.93,5642,3616,5275.93,575,575,430,117.83,0,107.07,-1,672,21.11,18.69,1197,5435.55,0,32.42,90.32,29.5,166.36,5275.93,575,0,0,1,55235.53,55235.53,48345,21P03W2 - 03/17/2021,DIVISION 30,Area  013,Distrito  003,02502 - Jog Rd (Are-D3),5275.93
7.- Wed 03/17/2021,10275.67,10275.67,8307,242863.48,283482,,,,3936.46,3835.51,3835.51,3206,2619,3835.51,425,425,309,83.58,0,96.78,0,529,4.29,16.33,785,3936.46,0,18.94,37.86,42.47,197.94,3835.51,425,0,0,1,34793.46,34793.46,41925,21P03W2 - 03/17/2021,DIVISION 30,Area  021,Distrito  063,02522 - Fiu (Are-D63),3835.51
7.- Wed 03/17/2021,13430.11,13430.11,10372,322026.47,304959,,,,4848.36,4779.91,4779.91,4498,3139,4779.91,488,488,359,98.55,0,108.52,-5,652,0,10.23,1096,4848.36,0,30.91,33.39,24.83,329.51,4779.91,488,0,0,1,44604.44,44604.44,39680,21P03W2 - 03/17/2021,DIVISION 30,Area  024,Distrito  032,02526 - Weston (Are-D32),4779.91
7.- Wed 03/17/2021,14424.19,14424.19,11894,323911.43,350658,0,1,0,5299.39,5263.81,5263.81,4742,3991,5263.81,582,582,465,82.87,0,110.48,5,829,8.73,0,754,5299.39,0,71.14,20.37,6.48,194.93,5263.81,582,0,0,1,46406.72,46406.72,47595,21P03W2 - 03/17/2021,DIVISION 30,Area  024,Distrito  029,02530 - S. University (Are-D29),5263.81
7.- Wed 03/17/2021,19488.39,19488.39,16670,420363.66,404652,,,,6626.76,6540.98,6540.98,6555,5339,6540.98,702,702,640,119.63,0,124.12,7,931,4.99,33.84,1164,6626.76,0,68.32,35.58,11.37,233.9,6540.98,702,0,0,1,62683.46,62683.46,60040,21P03W2 - 03/17/2021,DIVISION 30,Area  022,Distrito  001,02563 - Blue Heron (Are-D1),6540.98
7.- Wed 03/17/2021,12280.67,12280.67,9771,280708.72,262109,,,,4206.29,4129.31,4129.31,3780,2951,4129.31,449,449,380,105.58,0,104.88,-12,117,10.63,27.73,1099,4206.29,0,46.69,30.94,7.68,185.42,4129.31,449,0,0,1,39216.38,39216.38,36638,21P03W2 - 03/17/2021,DIVISION 30,Area  022,Distrito  022,02564 - Hobe Sound (Are-D22),4129.31
7.- Wed 03/17/2021,13075.69,13075.69,10032,287347,285033,,,,4612.28,4518.62,4518.62,4227,3406,4518.62,520,520,418,112.67,0,99.1,6,479,8.1,9.58,1068,4612.28,0,19.8,63.24,12.74,254.78,4518.62,520,0,0,1,41480.12,41480.12,37297,21P03W2 - 03/17/2021,DIVISION 30,Area  024,Distrito  029,02566 - New Tamarac (Are-D29),4518.62
7.- Wed 03/17/2021,15470.25,15470.25,13664,332255,335836,1,2,0,5462.45,5360.28,5360.28,5044,4684,5360.28,622,622,573,138.32,0,118.88,1,795,12.12,25.3,1459,5462.45,0,27.29,33.72,31.03,175,5360.28,622,0,0,1,50287.98,50287.98,47891,21P03W2 - 03/17/2021,DIVISION 30,Area  022,Distrito  020,02568 - Belvedere & Austr. (Are-D20),5360.28
7.- Wed 03/17/2021,16420.95,16420.95,12131,344414.51,312000,,,,5899.42,5803.32,5803.32,5526,3948,5803.32,643,643,485,183.93,0,107.4,-7,1307,9.82,12.67,1916,5899.42,0,63.94,58.54,15.07,248.92,5803.32,643,0,0,1,51887.57,51887.57,42625,21P03W2 - 03/17/2021,DIVISION 30,Area  013,Distrito  056,08961 - W. Hillsboro Blvd. (Are-D56),5803.32
7.- Wed 03/17/2021,13814.84,13814.84,11511,281521.12,264971,,,,4727.93,4663.03,4663.03,4125,3926,4663.03,498,498,472,102.92,0,103.12,-9,615,2.9,10.25,1035,4727.93,21.81,43.36,29.71,22.04,219.59,4663.03,498,0,0,1,41103.09,41103.09,39070,21P03W2 - 03/17/2021,DIVISION 30,Area  022,Distrito  022,08963 - Lake Park (Are-D22),4663.03
7.- Wed 03/17/2021,7746.28,7746.28,6401,182757.3,189428,1,1,0,2272.27,2255.82,2255.82,2854,2148,2255.82,257,257,263,87.72,0,105.23,-745,136,0,0,866,2272.27,0,20.26,12.76,3.69,209.23,2255.82,257,0,0,1,25938.94,25938.94,25138,21P03W2 - 03/17/2021,DIVISION 30,Area  024,Distrito  032,09005 - Sheridan  I-75 (Are-D32),2255.82
7.- Wed 03/17/2021,13078.51,13078.51,14485,325838.71,368941,,,,4076.19,4017.4,4017.4,4156,4767,4017.4,482,482,610,99,0,113.4,-1967,,0,7.78,933,4076.19,0,64.14,47.01,4,230.85,4017.4,482,0,0,1,45250.87,45250.87,52214,21P03W2 - 03/17/2021,DIVISION 30,Area  023,Distrito  025,09008 - Pembroke Pines (Are-D25),4017.4
7.- Wed 03/17/2021,16266.43,16266.43,10660,330752.54,313304,,,,5337.64,5260.37,5260.37,4611,3227,5260.37,503,503,349,106.72,0,105.55,11,989,7.47,0,1059,5337.64,0,46.42,45.58,24.22,171.34,5260.37,503,0,0,1,54905.22,54905.22,43940,21P03W2 - 03/17/2021,DIVISION 32,Area  012,Distrito  026,09108 - Sunrise Plaza (Are-D26),5260.37
7.- Wed 03/17/2021,11867.81,11867.81,8695,272260.06,246243,,,,3984.24,3922.38,3922.38,3779,2607,3922.38,436,436,325,77.82,0,101.17,-6,111,4.35,0,735,3984.24,0,13.97,44.94,12.57,283.78,3922.38,436,0,0,1,41499.6,41499.6,34599,21P03W2 - 03/17/2021,DIVISION 32,Area  003,Distrito  060,09113 - Taylor Road (Are-D60),3922.38
7.- Wed 03/17/2021,17490.56,17490.56,11915,360209.55,326484,3,4,1,6158.9,6001.5,6001.5,4969,3691,6001.5,581,581,442,132.62,0,119.15,-7,193,6.38,23.27,1337,6158.9,0,49.51,104,23.75,236.3,6001.5,581,0,0,1,53518.07,53518.07,44855,21P03W2 - 03/17/2021,DIVISION 32,Area  012,Distrito  006,09170 - N Sebring (Are-D6),6001.5
7.- Wed 03/17/2021,11604.88,11604.88,7035,282515.84,251141,,,,4402.59,4242.34,4242.34,4072,2444,4242.34,402,402,263,97.9,0,97.96,-4,359,5,23.98,1036,4402.59,0,25.89,115,16.27,184.07,4242.34,402,0,0,1,40851.41,40851.41,31489,21P03W2 - 03/17/2021,DIVISION 30,Area  021,Distrito  063,09248 - 147th  Bird Road (Are-D63),4242.34
5.- Mon 03/15/2021,4755.9,4755.9,3480,314860.5,298226,,,,4912.73,4755.9,4755.9,4145,3480,4755.9,481,481,424,116.57,0,115.24,49,768,12.93,26.35,1140,4912.73,0,66.5,20.17,97.38,208.89,4755.9,481,0,0,1,38339.82,38339.82,33618,21P03W2 - 03/15/2021,DIVISION 32,Area  003,Distrito  008,07952 - Golden Rod /Colonial (Are-D8),4755.9
5.- Mon 03/15/2021,4500.18,4500.18,3451,301179.74,262417,,,,4525.17,4500.18,4500.18,3839,3451,4500.18,449,449,382,103.22,0,106.09,1,661,0,0,1083,4525.17,0,34.6,15.92,9.07,184,4500.18,449,0,0,1,35062.07,35062.07,31417,21P03W2 - 03/15/2021,DIVISION 30,Area  023,Distrito  037,07962 - Hialeah Gardens (Are-D37),4500.18
5.- Mon 03/15/2021,5322.23,5322.23,4294,337762.79,332205,0,1,1,5393.8,5322.23,5322.23,5322,4294,5322.23,480,480,495,80.12,0,106.19,-13,721,2.75,0,940,5393.8,0,12.51,35.21,33.61,211.1,5322.23,480,0,0,1,39896.76,39896.76,37537,21P03W2 - 03/15/2021,DIVISION 40,Area  005,Distrito  013,08028 - Walton (Are-D13),5322.23
5.- Mon 03/15/2021,5013.93,5013.93,4236,321111.23,327448,,,,5039.76,5013.93,5013.93,4325,4236,5013.93,409,409,440,96.5,0,111.85,3,187,1.2,0,861,5039.76,0,55.3,6.93,17.7,248.8,5013.93,409,0,0,1,40339.51,40339.51,38552,21P03W2 - 03/15/2021,DIVISION 40,Area  005,Distrito  015,08045 - North Loop (Are-D15),5013.93
5.- Mon 03/15/2021,5217.67,5217.67,5296,395693.07,391650,,,,5253.93,5217.67,5217.67,5087,5296,5217.67,554,554,635,125.37,0,115.56,-42,702,4.34,13.48,1277,5253.93,10.69,112.07,7.98,10.46,206.44,5217.67,554,0,0,1,46534.95,46534.95,46128,21P03W2 - 03/15/2021,DIVISION 30,Area  024,Distrito  032,08141 - Miramar (Are-D32),5217.67
5.- Mon 03/15/2021,6453.26,6453.26,5028,446521.22,367017,0,1,0,6613.77,6453.26,6453.26,5894,5028,6453.26,687,687,619,114.9,0,141.19,27,427,6.39,11.48,1181,6613.77,0,92.28,100.35,42.29,203.84,6453.26,687,0,0,1,50637.78,50637.78,42016,21P03W2 - 03/15/2021,DIVISION 30,Area  022,Distrito  022,08142 - Stuart (Are-D22),6453.26
5.- Mon 03/15/2021,5958.72,5958.72,5115,417806.47,406092,1,1,0,6124.57,5958.72,5958.72,5277,5115,5958.72,626,626,590,126.62,0,127.72,-3,571,16.73,8.48,1233,6124.57,0,114.79,95.57,45.07,270.23,5958.72,626,0,0,1,48970.42,48970.42,44384,21P03W2 - 03/15/2021,DIVISION 30,Area  021,Distrito  063,08155 - Sw 120th Street (Are-D63),5958.72
5.- Mon 03/15/2021,4292.62,4292.62,3176,333887.47,314456,,,,4401.43,4292.62,4292.62,3822,3176,4292.62,428,428,355,104.45,0,109,1,518,7.58,25.8,1002,4401.43,0,2.08,60.35,15.08,135.25,4292.62,428,0,0,1,37632.8,37632.8,36299,21P03W2 - 03/15/2021,DIVISION 30,Area  021,Distrito  063,08156 - 162 Sw 88th Street (Are-D63),4292.62
6.- Tue 03/16/2021,13426.69,13426.69,10390,431266.53,386782,,,,7224.77,7045.3,7045.3,6323,5034,7045.3,743,743,617,134.53,0,136.11,-24,1307,7.84,9.19,1350,7224.77,0,58.81,87.14,75.3,189.57,7045.3,743,0,0,1,58995.96,58995.96,51651,21P03W2 - 03/16/2021,DIVISION 30,Area  024,Distrito  023,08475 - Plantation (Are-D23),7045.3
6.- Tue 03/16/2021,8132.72,8132.72,7113,294357.45,291645,2.0001,3,.9999,4321.32,4253.92,4253.92,3511,3336,4253.92,465,465,387,115.45,0,109.65,-6,263,8.64,17.48,1083,4321.32,0,32.3,24.03,17.25,201.58,4253.92,465,0,0,1,35889.46,35889.46,36853,21P03W2 - 03/16/2021,DIVISION 30,Area  013,Distrito  024,08537 - 441 & Fairgrounds (Are-D24),4253.92
6.- Tue 03/16/2021,7728.36,7728.36,6120,282538,268436,,,,4269,4175.31,4175.31,3641,2973,4175.31,431,431,354,109.72,0,102.78,3,159,5,4.07,1157,4269,0,6.25,75.05,9.57,166.31,4175.31,431,0,0,1,34723.76,34723.76,34503,21P03W2 - 03/16/2021,DIVISION 30,Area  022,Distrito  022,08570 - Lost River (Are-D22),4175.31
6.- Tue 03/16/2021,9963.33,9963.33,8904,312107.64,306059,3,3,0,5132.14,5041.53,5041.53,5019,4477,5041.53,574,574,566,106.13,0,111.83,2,956,15.48,15.76,1005,5132.14,0,27.17,31.61,27.76,222,5041.53,574,0,0,1,41981.24,41981.24,41921,21P03W2 - 03/16/2021,DIVISION 30,Area  024,Distrito  023,08571 - Powerline (Are-D23),5041.53
6.- Tue 03/16/2021,7949.75,7949.75,7294,256342.41,271082,1,1,0,3837.13,3729.31,3729.31,4134,3783,3729.31,482,482,527,74.75,0,105.02,-1820,423,3.39,15.75,695,3837.13,3.85,37.74,68.11,20.57,321.29,3729.31,482,0,0,1,34232.96,34232.96,35960,21P03W2 - 03/16/2021,DIVISION 30,Area  024,Distrito  023,08615 - Hammondville (Are-D23),3729.31
6.- Tue 03/16/2021,11478.38,11478.38,9325,367389.02,366706,,,,5974.38,5892.52,5892.52,5211,4457,5892.52,616,616,493,121.28,0,121.89,-6,520,0,2.99,1181,5974.38,0,39.02,64.2,14.67,261.5,5892.52,616,0,0,1,51180.04,51180.04,45288,21P03W2 - 03/16/2021,DIVISION 30,Area  023,Distrito  025,08638 - Oakwood Plaza (Are-D25),5892.52
6.- Tue 03/16/2021,9036.27,9036.27,7030,325162.22,287815,,,,4442.43,4395.36,4395.36,4834,3899,4395.36,406,406,382,85.37,0,107.52,-134,214,0,0,859,4442.43,0,56.45,24.83,22.24,208.14,4395.36,406,0,0,1,43243.78,43243.78,36524,21P03W2 - 03/16/2021,DIVISION 32,Area  012,Distrito  007,08843 - Eagle Ridge (Are-D7),4395.36
6.- Tue 03/16/2021,8736.25,8736.25,7075,303537.08,291506,8,8,0,4548.22,4470.26,4470.26,3866,3499,4470.26,460,460,429,99.73,0,104.77,2,467,0,0,1044,4548.22,0,20.3,52.52,25.44,145.94,4470.26,460,0,0,1,39063.61,39063.61,36647,21P03W2 - 03/16/2021,DIVISION 30,Area  013,Distrito  003,08866 - S Military (Are-D3),4470.26
7.- Wed 03/17/2021,14362.59,14362.59,11689,349701.19,344115,1,1,0,5010.72,4927.32,4927.32,4660,4081,4927.32,499,499,460,104.75,0,104.16,11,525,0,10.38,1019,5010.72,0,46.16,71.33,1.69,,4927.32,499,0,0,1,48561.24,48561.24,45591,21P03W2 - 03/17/2021,DIVISION 30,Area  013,Distrito  024,02586 - Forest Hill & Jog (Are-D24),4927.32
7.- Wed 03/17/2021,15750.23,15750.23,12484,385411.84,369241,,,,6026.32,5908.87,5908.87,5876,3855,5908.87,614,614,464,108.35,0,99.6,-63,953,22.54,22.86,1066,6026.32,0,53.73,47.32,24.73,149.33,5908.87,614,0,0,1,53630.53,53630.53,48989,21P03W2 - 03/17/2021,DIVISION 30,Area  023,Distrito  025,02588 - Sheridan (Are-D25),5908.87
7.- Wed 03/17/2021,14401.73,14401.73,10947,308042.97,272112,,,,4797.34,4670.88,4670.88,4046,3813,4670.88,476,476,444,105.38,0,100.2,-12,789,11.04,7.69,1035,4797.34,0,38.31,85.1,22.63,234.44,4670.88,476,0,0,1,44843.6,44843.6,38776,21P03W2 - 03/17/2021,DIVISION 30,Area  013,Distrito  003,02589 - Hypoluxo (Are-D3),4670.88
7.- Wed 03/17/2021,9963.21,9963.21,7897,248344.64,250764,3,4,1,3678.79,3562.05,3562.05,3665,2813,3562.05,384,384,340,85.7,0,92.79,-13,136,14.84,12.26,903,3678.79,0,18.58,65.3,24.34,209.99,3562.05,384,0,0,1,34368.41,34368.41,32515,21P03W2 - 03/17/2021,DIVISION 30,Area  013,Distrito  002,02607 - Palmetto Park (Are-D2),3562.05
7.- Wed 03/17/2021,20852.87,20852.87,15308,470577.85,422234,0,1,1,7402.01,7281.54,7281.54,6985,4996,7281.54,659,659,513,137.85,0,123.55,11,632,3.6,0,1282,7402.01,0,101.47,54.22,62.65,310.45,7281.54,659,0,0,1,70807.2,70807.2,59260,21P03W2 - 03/17/2021,DIVISION 32,Area  003,Distrito  060,02635 - Saxon (Are-D60),7281.54
7.- Wed 03/17/2021,10965.42,10965.42,8492,241694.21,218163,2,2,0,3985.64,3950.34,3950.34,3010,2769,3950.34,443,443,311,97.6,0,98.62,43,632,3.5,0,974,3985.64,0,26.38,28.11,3.69,177.71,3950.34,443,0,0,1,34315.31,34315.31,30583,21P03W2 - 03/17/2021,DIVISION 30,Area  013,Distrito  003,02638 - S Dixie (Are-D3),3950.34
7.- Wed 03/17/2021,8756.97,8756.97,6750,185105.09,198947,,,,3399.97,3356.66,3356.66,3037,2497,0,367,367,307,79.93,0,88.6,12,329,0,0,847,3399.97,0,118.76,25.04,18.27,,3356.66,367,0,0,1,28105.61,28105.61,26288,21P03W2 - 03/17/2021,DIVISION 42,Area  009,Distrito  064,02782 - Brainerd Rd. (Are-D64),3356.66
7.- Wed 03/17/2021,13426.31,13426.31,11757,310995.11,313908,,,,4968.58,4780.83,4780.83,4411,3451,4780.83,524,524,465,112.35,0,114.75,-57,346,0,78.11,1087,4968.58,0,21.83,109.64,0,197,4780.83,524,0,0,1,43226.26,43226.26,43586,21P03W2 - 03/17/2021,DIVISION 42,Area  015,Distrito  052,02815 - Cedar Bluff (Are-D52),4780.83
5.- Mon 03/15/2021,6525.84,6525.84,5245,467986.63,433196,0,1,1,6618.24,6525.84,6525.84,5871,5245,6525.84,628,628,556,134.83,0,128.25,2,516,9.95,27.54,1310,6618.24,0,49.59,26.57,28.34,185.87,6525.84,628,0,0,1,54504.45,54504.45,50319,21P03W2 - 03/15/2021,DIVISION 30,Area  022,Distrito  058,11354 - Gatlin (Are-D58),6525.84
5.- Mon 03/15/2021,4912.72,4912.72,4287,318676.82,302962,,,,4965.13,4912.72,4912.72,4441,4287,4912.72,497,497,498,111.97,0,109.29,27,1086,18.91,10.98,1052,4965.13,0,49.49,21.23,1.29,203.6,4912.72,497,0,0,1,36988.6,36988.6,35998,21P03W2 - 03/15/2021,DIVISION 30,Area  023,Distrito  033,11355 - North Miami (Are-D33),4912.72
5.- Mon 03/15/2021,7611.1,7611.1,6279,492716.82,452123,,,,7778.12,7611.1,7611.1,7188,6279,7611.1,794,794,726,142.97,0,153.54,5,735,0,4.5,1493,7778.12,0,58.92,93.38,69.14,194.02,7611.1,794,0,0,1,60045.17,60045.17,54244,21P03W2 - 03/15/2021,DIVISION 32,Area  012,Distrito  026,11363 - Winter Haven (Are-D26),7611.1
5.- Mon 03/15/2021,5598.3,5598.3,4562,389121.22,390429,0,1,0,5760.04,5598.3,5598.3,5485,4562,5598.3,637,637,581,135.45,0,127.49,48,730,18.7,13.98,1346,5760.04,0,129.82,81.9,47.16,222.2,5598.3,637,0,0,1,47619.12,47619.12,44980,21P03W2 - 03/15/2021,DIVISION 30,Area  013,Distrito  056,11454 - Pompano (Are-D56),5598.3
5.- Mon 03/15/2021,7647.44,7647.44,5532,568632.88,466212,0,1,1,7722.65,7647.44,7647.44,7638,5532,7647.44,681,681,570,160.15,0,141.85,-50,832,2,36.91,1702,7722.65,7.69,116.23,22.48,13.82,257.69,7647.44,681,0,0,1,65267.7,65267.7,53598,21P03W2 - 03/15/2021,DIVISION 30,Area  023,Distrito  035,11460 - Homestead (Are-D35),7647.44
5.- Mon 03/15/2021,7042.21,7042.21,6086,520694.22,520945,1,1,0,7094.89,7042.21,7042.21,7307,6086,7042.21,751,751,716,148.47,0,138.58,-26,931,0,0,1534,7094.89,0,148.89,40.64,12.04,266.06,7042.21,751,0,0,1,60403.02,60403.02,58833,21P03W2 - 03/15/2021,DIVISION 30,Area  021,Distrito  004,11467 - E. Pines Blvd. (Are-D4),7042.21
5.- Mon 03/15/2021,3774.86,3774.86,3380,288335.81,269168,1,1,0,3875.95,3774.86,3774.86,3720,3380,3774.86,407,407,402,108.6,0,105.61,9,415,4.75,0,1047,3875.95,0,21.39,84.37,11.97,184.45,3774.86,407,0,0,1,33008.25,33008.25,30287,21P03W2 - 03/15/2021,DIVISION 30,Area  013,Distrito  024,11471 - S. Jog Road (Are-D24),3774.86
5.- Mon 03/15/2021,7299.27,7299.27,5608,488708.54,451661,1,1,0,7477.5,7299.27,7299.27,7259,5608,7299.27,635,635,543,158.63,0,141.58,29,990,3.8,51.49,1376,7477.5,0,22.29,72.67,50.27,193.53,7299.27,635,0,0,1,61396.12,61396.12,54202,21P03W2 - 03/15/2021,DIVISION 32,Area  012,Distrito  007,11507 - Champions Gate (Are-D7),7299.27
5.- Mon 03/15/2021,3744.68,3744.68,3222,251277.37,272355,1,2,1,3784.6,3744.68,3744.68,3438,3222,3744.68,400,400,398,108.68,0,99.72,-4,500,7.57,10.44,1114,3784.6,0,79.18,16.93,4.98,192.39,3744.68,400,0,0,1,31679.83,31679.83,33330,21P03W2 - 03/15/2021,DIVISION 30,Area  021,Distrito  004,08170 - Carol City (Are-D4),3744.68
5.- Mon 03/15/2021,6311.62,6311.62,5633,420191.43,408535,,,,6362.83,6311.62,6311.62,5878,5633,6311.62,699,699,702,122.22,0,133.55,-10,844,3.5,13.16,1324,6362.83,0,82.42,23.69,10.86,211.28,6311.62,699,0,0,1,54257.61,54257.61,49941,21P03W2 - 03/15/2021,DIVISION 30,Area  022,Distrito  020,08178 - Hank Aaron Blvd. (Are-D20),6311.62
5.- Mon 03/15/2021,5473.82,5473.82,4444,390447.49,336809,1,1,0,5568.99,5473.82,5473.82,4712,4444,5473.82,605,605,566,110.15,0,121.63,1,1111,4.59,16.77,1109,5568.99,0,38.64,54.75,19.06,229.61,5473.82,605,0,0,1,47569.02,47569.02,39313,21P03W2 - 03/15/2021,DIVISION 30,Area  024,Distrito  029,08179 - N. Lauderdale (Are-D29),5473.82
5.- Mon 03/15/2021,4762.55,4762.55,4249,322378.76,276095,,,,4882.97,4762.55,4762.55,4092,4249,4762.55,497,497,452,96.45,0,109.05,-3,912,7.45,41.3,1044,4882.97,0,31.17,48.25,23.42,318.72,4762.55,497,0,0,1,37520.25,37520.25,33558,21P03W2 - 03/15/2021,DIVISION 30,Area  023,Distrito  025,08209 - Hallendale (Are-D25),4762.55
5.- Mon 03/15/2021,6113.15,6113.15,4805,417057.69,385674,,,,6265.15,6113.15,6113.15,5779,4805,6113.15,624,624,544,132.22,0,121.22,13,606,7.55,18.17,1388,6265.15,0,36.28,102.83,23.45,193.11,6113.15,624,0,0,1,47935.94,47935.94,44158,21P03W2 - 03/15/2021,DIVISION 30,Area  013,Distrito  024,08294 - Southern & Crestwood (Are-D24),6113.15
5.- Mon 03/15/2021,2993.49,2993.49,2362,232511.4,215726,,,,3024.86,2993.49,2993.49,2894,2362,2993.49,319,319,278,86.02,0,99.75,1,430,0,2.68,919,3024.86,0,9.97,23.5,5.19,162.5,2993.49,319,0,0,1,27687.3,27687.3,24384,21P03W2 - 03/15/2021,DIVISION 30,Area  023,Distrito  035,08439 - Coral Way (Are-D35),2993.49
5.- Mon 03/15/2021,4096.71,4096.71,3205,263315.39,261587,,,,4143.95,4096.71,4096.71,3639,3205,4096.71,428,428,426,95.85,0,100.06,260,804,5.94,1.39,927,4143.95,0,26.8,32.03,7.88,291.93,4096.71,428,0,0,1,31121.27,31121.27,29407,21P03W2 - 03/15/2021,DIVISION 30,Area  023,Distrito  033,08445 - Miami Gardens (Are-D33),4096.71
5.- Mon 03/15/2021,5334.42,5334.42,5011,349444.32,339440,,,,5419.56,5334.42,5334.42,4726,5011,5334.42,588,588,623,115.87,0,114.57,60,983,2,4.5,1171,5419.56,0,102.07,60.88,17.76,335.13,5334.42,588,0,0,1,40523.01,40523.01,40493,21P03W2 - 03/15/2021,DIVISION 30,Area  013,Distrito  056,08468 - Tamarac (Are-D56),5334.42
6.- Tue 03/16/2021,10617.63,10617.63,8183,338611.19,308052,,,,5240.97,5123.4,5123.4,4706,3988,5123.4,597,597,519,158.78,0,110.54,-21,794,18.78,23.64,1710,5240.97,0,62.38,62.58,12.57,266.35,5123.4,597,0,0,1,46084.25,46084.25,38677,21P03W2 - 03/16/2021,DIVISION 30,Area  013,Distrito  056,08961 - W. Hillsboro Blvd. (Are-D56),5123.4
6.- Tue 03/16/2021,9151.81,9151.81,7585,276858.09,261045,,,,4761.22,4674.88,4674.88,3909,3474,4674.88,522,522,446,104.22,0,108.99,-2,526,15.6,11.36,1010,4761.22,0,50.55,36.04,23.34,220.19,4674.88,522,0,0,1,36440.06,36440.06,35144,21P03W2 - 03/16/2021,DIVISION 30,Area  022,Distrito  022,08963 - Lake Park (Are-D22),4674.88
6.- Tue 03/16/2021,5490.46,5490.46,4253,180501.48,187280,,,,2937.66,2913.38,2913.38,2789,1939,2913.38,313,313,230,85.15,0,109.34,-8,137,0,2.99,880,2937.66,0,24.65,9.73,11.56,256.73,2913.38,313,0,0,1,23683.12,23683.12,22990,21P03W2 - 03/16/2021,DIVISION 30,Area  024,Distrito  032,09005 - Sheridan  I-75 (Are-D32),2913.38
6.- Tue 03/16/2021,9061.11,9061.11,9718,321821.31,364174,1,1,0,4195.09,4146.05,4146.05,4532,4481,4146.05,502,502,620,120.88,0,116.7,-19,382,0,7.49,1126,4195.09,0,29.86,31.37,10.18,279.87,4146.05,502,0,0,1,41233.47,41233.47,47447,21P03W2 - 03/16/2021,DIVISION 30,Area  023,Distrito  025,09008 - Pembroke Pines (Are-D25),4146.05
6.- Tue 03/16/2021,11006.06,11006.06,7433,325492.17,310077,,,,5553.3,5485.14,5485.14,4599,3456,5485.14,531,531,358,122.17,0,104.8,-13,818,3.04,4.5,1262,5553.3,0,30.73,18.05,42.57,180.54,5485.14,531,0,0,1,49644.85,49644.85,40713,21P03W2 - 03/16/2021,DIVISION 32,Area  012,Distrito  026,09108 - Sunrise Plaza (Are-D26),5485.14
